id,projectCode,title,agency,ministry,category,state,approvalDate,startDate,targetDoC,revisedDoC,originalCostCr,revisedCostCr,spentCr,physicalProgress,financialProgress,costOverrunCr,costOverrunPct,delayMonths,riskScore,trustScore,status,statusLabel,divergenceGap
1410,618012,"Widening & strengthenlng to 2LPS from km 0,000 to 40.000 Dhaugaon- Podamari section of NH 326 in the State of Odisha under Annual Plan 2021.22.",MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Odisha,03/2022,02/2024,02/2026,12/2026,186.52,186.52,46.39,60.0,24.87,0.0,0.0,10,10,90,delayed,Watchlist (Amber),35.13
1411,618079,Construction of Dharmagarh Bypass on NH-130C including land acquisition in the state of Odisha on EPC Mode under Annual plan 2022-23.,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Odisha,03/2023,04/2025,10/2026,10/2026,172.66,172.66,0.0,15.0,0.0,0.0,0.0,0,0,99,on-track,On Track (Green),15.0
1412,618122,Widening to 2 lane with paved shoulded of Jareikela Jharkhand/Odisha Border - Dhabaleswar section from 0/0 to 36/0 of NH-320D in the State of Odisha under Annual Plan 2021-22.,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Odisha,03/2022,10/2024,10/2026,10/2026,172.09,172.09,7.42,34.0,4.31,0.0,0.0,0,0,99,on-track,On Track (Green),29.69
1413,618523,Bhadrak KM 136.500 to Baleshwar KM 199.141,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Odisha,11/2014,03/2019,09/2021,11/2026,844.67,1394.82,783.98,91.32,56.21,550.15,65.13,62,80,20,critical,High Risk (Critical),35.11
1414,618591,"Construction of 6-lane flyover at Ainthapali junction and a 2-lane ROB LHS on NH-53 Earlier NH-6 in Sambalpur, on EPC mode in Odisha under NHO",NHAI,Ministry of Road Transport & Highways,Roads & Highways,Odisha,03/2024,06/2024,12/2026,12/2026,374.17,211.74,106.91,54.2,50.49,-162.43,-43.41,0,0,99,on-track,On Track (Green),3.71
1415,618592,"Balance work of 8 nos. of Elephant Underpasses EUPs, 1 no. of Vehicular Underpass VUP, 1 nos. of Light Vehicular Underpass LVUP, 1 nos. of Pedestrian Underpass PUP, 1 nos. of Foot Over Bridge FOB and A2 side approach of Jharpokharia Flyover at Km.215.270 in Baharagora-Singhara section of NH-49",NHAI,Ministry of Road Transport & Highways,Roads & Highways,Odisha,09/2023,11/2024,05/2026,10/2027,320.64,244.85,55.3,25.04,22.59,-75.79,-23.64,17,25,75,delayed,Watchlist (Amber),2.45
1416,618593,Balance work of Rehabilitation and Upgradation to four laning of Baharagora Singhara section of NH-49 from Km.229.727 to Km.238.990 Length 9.263 Km. including construction of five nos. of Elephant Underpasses EUP and fourteen nos. of Animal Underpasses AUP inside the buffer zone of Similipal Tiger Reserve Area in Bangriposi Ghat section in the State of Odisha on EPC Mode,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Odisha,03/2025,05/2025,11/2027,11/2027,263.32,163.07,13.82,9.95,8.47,-100.25,-38.07,0,0,99,on-track,On Track (Green),1.48
1417,618677,6L Greenfield Kaliagura Baunsaguar Section of NH-130-CD Road from km 249000 to km 293000 Package OD-5,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Odisha,09/2021,05/2022,05/2024,11/2026,1539.75,1918.49,1026.67,97.8,53.51,378.74,24.6,30,50,50,critical,High Risk (Critical),44.29
1418,618678,6L Greenfield Baunsaguar - Baraja Section of NH-130-CD Road from km 293000 to km 338500 Package OD-6,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Odisha,08/2021,06/2022,05/2024,08/2026,1265.59,1635.44,1001.24,99.6,61.22,369.85,29.22,27,50,50,critical,High Risk (Critical),38.38
1419,618680,6L Greenfield Kandili - Aluru Section of NH-130-CD Road from km 342500 to km 365033 Package-OD-8,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Odisha,12/2021,10/2022,10/2024,08/2026,1492.74,1912.84,1088.96,99.9,56.93,420.1,28.14,22,50,50,critical,High Risk (Critical),42.97
1420,618704,6L Flyover including RE Wall approaches with Flexible Pavement in the Elephant Corridor of Angul Sambalpur Section of NH-42 New NH-55 Km.202.533,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Odisha,09/2023,06/2024,01/2027,08/2026,150.86,106.32,106.14,100.0,99.83,-44.54,-29.52,0,0,99,on-track,On Track (Green),0.17
1421,618705,"4L Godibandha to Ballhar Chhak, Ballhar Chhak to Banarpal & Banarpal to Start of Angul bypass at Km.314.130 to Km.321.035 of NH53, at Km.75.200 to Km.84.000 of NH149 & at Km.84.000 to Km.86.100 of NH55",NHAI,Ministry of Road Transport & Highways,Roads & Highways,Odisha,12/2024,02/2026,02/2028,02/2028,973.12,973.12,241.06,5.4,24.77,0.0,0.0,0,10,90,on-track,On Track (Green),-19.37
1422,618820,Rehabilitation and Up gradation from 4 to 8 laning of Chandikhole Paradip Section of NH-53 Old NH 5A from Km.39.000 to Km.60.00 Package-3,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Odisha,03/2023,12/2023,12/2025,03/2027,861.84,938.55,395.96,92.02,42.19,76.71,8.9,15,35,65,delayed,Watchlist (Amber),49.83
1423,618821,Rehabilitation and Up gradation from 4 to 8 laning of Chandikhole Paradip Section of NH-53 Old NH 5A from Km 18.00 to Km 39.00 in the State of Odisha on HAM mode Package-2,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Odisha,03/2023,12/2023,12/2025,11/2026,920.47,950.4,424.45,98.22,44.66,29.93,3.25,11,20,80,delayed,Watchlist (Amber),53.56
1424,618822,Rehabilitation and Up gradation from 4 to 8 laning of Chandikhole Paradip Section of NH-53 Old NH 5A from Km.0.00 to Km.18.00Package-1,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Odisha,03/2023,12/2023,12/2025,01/2027,929.91,869.45,398.91,96.75,45.88,-60.46,-6.5,13,25,75,delayed,Watchlist (Amber),50.87
1425,618908,3L Major Bridge over River Brahmani at Km. 401.250 Duburi - Chandikhole Section of NH-200 New NH -53,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Odisha,04/2022,08/2022,01/2025,09/2027,153.61,103.68,73.76,38.0,71.14,-49.93,-32.5,32,45,55,critical,High Risk (Critical),-33.14
1426,619109,6L of Badakumari - Karki Section from Km 179.000 to km 226.500 of NH-130-CD Package OD-3,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Odisha,03/2021,04/2022,04/2024,08/2026,1101.76,1374.43,713.46,99.7,51.91,272.67,24.75,28,50,50,critical,High Risk (Critical),47.79
1427,619118,Four Laning of Angul to Sambalpur from Km.112.000 to Km.265.000,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Odisha,09/2016,03/2017,08/2019,08/2026,2510.04,2632.91,2464.91,99.98,93.62,122.87,4.9,84,50,50,critical,High Risk (Critical),6.36
1428,619119,Cuttack-Angul Section of NH-42 New NH-55 from km 0.400 to km 60.200 Pkg-I in the State of Odisha,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Odisha,10/2017,01/2018,07/2020,09/2026,999.32,1178.31,1128.52,99.0,95.77,178.99,17.91,74,65,35,critical,High Risk (Critical),3.23
1429,619157,4 Laning of Talcher to end of Kamakhyanagar Bypass km 8.844 - km 15.725 of NH- 149 and km 301.875 - km 335.946 of NH-53 Pkg-I,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Odisha,01/2018,02/2019,08/2021,10/2026,795.18,810.71,715.74,99.0,88.29,15.53,1.95,62,50,50,critical,High Risk (Critical),10.71
1430,619158,4 Laning of Duburi Chandikhole from km 388.376 to km 428.074 Pkg-III,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Odisha,01/2018,02/2020,08/2022,10/2026,789.0,907.61,724.96,86.0,79.88,118.61,15.03,50,65,35,critical,High Risk (Critical),6.12
1431,619181,Rehabilitation and Up gradation from 4 to 8 laning of Chandikhole Paradip Section of NH-53 Old NH 5A from Km.60.000 to Km.76.646 Package-4,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Odisha,03/2023,11/2024,10/2026,12/2027,882.45,1009.92,196.67,36.02,19.47,127.47,14.45,14,50,50,critical,High Risk (Critical),16.55
1432,619213,6L of Hatibena - Badakumari Section from Km 146.50 to km 179.00 of NH-130-CD Package OD-2,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Odisha,02/2021,03/2022,03/2024,08/2026,791.17,1070.63,733.61,99.99,68.52,279.46,35.32,29,65,35,critical,High Risk (Critical),31.47
1433,619215,Cuttack-Angul Section of NH-42 New NH-55 from Km.60.200 to Km. 112.000 Pkg-II in the State of Odisha,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Odisha,10/2017,03/2018,09/2020,09/2026,991.41,1168.82,1083.8,99.66,92.73,177.41,17.89,72,65,35,critical,High Risk (Critical),6.93
1434,618010,Development to 4-lane with paved shoulder for the road section Talwandi Sabo- Raman road to refinery Road junction with Bathinda Dabwali Road of NH-254 from existing Km 131.600 to Km 155.650 Design Km 131600 to km 155600 in the State of Punjab. Job No NH-254-PB-2022-23-565,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Punjab,03/2023,05/2025,11/2026,11/2026,546.67,546.67,0.0,45.0,0.0,0.0,0.0,0,0,99,on-track,On Track (Green),45.0
1435,618024,Up-gradation to two lane with paved shoulder configuration of NH-354 Section Arifkes- Ferozepur-Muktsar-Malaut from Km 201.500 to Km 212.500 & Km 229.690 to Km 269.960 and strengthening of existing pavement from Km 212.500 to Km 229.690 excluding Km 218.500 to 223.690 of NH-354 on EPC Mode in the State of Punjab. Job No. NH-354-PB-2020-21-532,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Punjab,03/2021,10/2023,04/2025,09/2026,263.19,263.19,0.0,83.0,0.0,0.0,0.0,17,25,75,delayed,Watchlist (Amber),83.0
1436,618489,Delhi-Amritsar-Katra Expressway Phase-I Pkg-IX from Junction with Ludhiana-Moga road NH-5 near Mullanpur Dakha to Junction with Jalandhar - Moga road NH-703 near Kang Sahibu village Km 260860 to km 303900,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,12/2020,07/2022,07/2024,03/2027,1851.47,2407.14,1935.88,73.35,80.42,555.67,30.01,32,65,35,critical,High Risk (Critical),-7.07
1437,618492,Delhi-Amritsar-Katra Expressway Phase-I Pkg-XII from Junction with Amritsar-Mehta- SriHargobindpur-Tanda road NH-503A near SriHargobindpur to Junction with Pathankot-Gurdaspur road NH-54 near Gurdaspur Km 362420 to km 397700,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,03/2021,02/2025,02/2027,06/2027,1734.18,1538.47,780.61,27.6,50.74,-195.71,-11.29,4,20,80,delayed,Watchlist (Amber),-23.14
1438,618493,Delhi-Amritsar-Katra Expressway Phase-I Spur-I from Jn. with Kapurthala - Sultanpur Lodhi Road NH-703A near Isharwal village to Jn. with Kapurthala - Tarn Taran road NH-703AA near Goinwal Sahib [Km 24000 to Km 41000 of Amritsar connectivity],NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,12/2021,04/2023,04/2026,03/2028,2165.23,1519.6,618.22,34.79,40.68,-645.63,-29.82,23,25,75,delayed,Watchlist (Amber),-5.89
1439,618551,Greenfield connectivity from Govindsar village on Delhi Amritsar Katra Expressway to Talwara village on NH-44 Pathankot by-pass,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,11/2024,07/2025,07/2027,07/2027,666.81,690.47,217.52,29.01,31.5,23.66,3.55,0,10,90,delayed,Watchlist (Amber),-2.49
1440,618552,Development of 6L Greenfield Jalandhar Bypass starting from Kahlwan NH-03 ending at Kang Sahbu NH-703 via Sarmastpur NH-44 - Madara NH-03 - Khajurla NH-44,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,03/2021,01/2023,01/2025,06/2027,1754.84,2167.39,1252.02,56.7,57.77,412.55,23.51,29,50,50,critical,High Risk (Critical),-1.07
1441,618610,6L of Jodhpur Romana Bathinda - Mandi Dabwali Punjab Haryana Border section of NH-54 from km. 0.000 to km. 27.400 of NH-54,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,05/2020,08/2023,08/2025,08/2026,789.26,1318.91,719.18,99.0,54.53,529.65,67.11,12,50,50,critical,High Risk (Critical),44.47
1442,618617,6L Amritsar-Bathinda Greenfield section from village Tiba on NE-5A to Jn. with Moga Jalandhar road NH-703 near Dharamkot from km 0.000 to km 39.000 of NH-754A Pkg-1,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,03/2021,11/2022,11/2024,12/2027,1229.38,1549.32,1014.98,72.41,65.51,319.94,26.02,37,65,35,critical,High Risk (Critical),6.9
1443,618618,6L Amritsar-Bathinda Greenfield section from Jn. with Bhagta Bhai Ka-Bhadaur Road near Dyalpura Bhai Ka to Jn. with Mandi Dabwali Bathinda Road on NH-54 near Sangat Kalan from km 93.000 to km 154.866 of NH-754A Pkg-3,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,03/2021,06/2024,06/2026,07/2027,2029.17,2677.23,1442.16,74.0,53.87,648.06,31.94,13,65,35,critical,High Risk (Critical),20.13
1444,618647,6L Access Controlled Ludhiana-Bathinda Greenfield highway from Jn. with Amritsar- Bathanda Greenfield Road NH-754A near Rampura Phul to Jn. with Moga-Barnala Road NH-703 near village Tallewal from Km 0.0 to Km 30.3 of NH-754AD Pkg-1,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,06/2021,09/2023,09/2025,10/2026,906.51,1020.52,687.82,81.5,67.4,114.01,12.58,13,50,50,critical,High Risk (Critical),14.1
1445,618648,"Development of 6-lane Greenfield Southern Ludhiana Bypass from intersection with NH-44 near Village Rajgarh to intersection with Delhi Katra Expressway NE-5 near Village Ballowal, km 0000 to km 25240",NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,11/2024,03/2026,03/2028,03/2028,1424.55,1424.55,162.39,5.79,11.4,0.0,0.0,0,0,99,on-track,On Track (Green),-5.61
1446,618764,Moga - Bagha Purana - Bajakhana from km. 0.00 to km. 43.32,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,05/2020,12/2022,12/2024,12/2026,1032.59,1264.17,799.77,76.0,63.26,231.58,22.43,24,50,50,critical,High Risk (Critical),12.74
1447,618776,4L of Greenfield section from Sirhind to Mohali,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,03/2022,05/2023,05/2025,09/2026,1237.65,1301.15,1391.6,98.66,106.95,63.5,5.13,16,35,65,delayed,Watchlist (Amber),-8.29
1448,618785,4/6L Greenfield LudhianaRupnagar highway from Jn. with NE-5 village near to ManewalLudhiana to Jn. with NH-205 near Bheora Village Rupnagar from Km 66.0 to Km 91.0 i/c spur to Kharar from Km 0.0 to Km 19.5 with Ludhiana bypass of NH-205K Pkg-3,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,07/2021,02/2023,02/2025,12/2026,1501.02,1815.13,1162.52,80.25,64.05,314.11,20.93,22,50,50,critical,High Risk (Critical),16.2
1449,618786,4L of Phagwara - Hoshiarpur,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,11/2022,03/2025,03/2027,07/2027,1196.38,1503.79,556.23,20.03,36.99,307.41,25.7,4,45,55,critical,High Risk (Critical),-16.96
1450,618793,4L of Fazilka to Abohar section of NH-07 including construction of Greenfield Abohar & Fazilka Bypasses,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,03/2023,04/2024,04/2026,08/2027,1409.88,1674.04,913.89,67.0,54.59,264.16,18.74,16,50,50,critical,High Risk (Critical),12.41
1451,618794,Amritsarairport Junction - Ramdas from km. 100.835 to km. 139.813 Pkg - IV,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,12/2020,03/2022,09/2023,09/2026,524.88,416.58,395.48,96.0,94.93,-108.3,-20.63,36,25,75,critical,High Risk (Critical),1.07
1452,618795,Amritsar Bypass Pkg III from km. 71.496 to km. 105.158,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,02/2021,08/2022,08/2024,12/2026,1474.77,1228.42,1222.67,82.88,99.53,-246.35,-16.7,28,35,65,critical,High Risk (Critical),-16.65
1453,618809,4L of Beas-Mehta-Batala-Dera Baba Nanak from intersection with Jalandhar-Amritsar Highway NH-3 near Beas till start of Batala Bypass near Village Acchhal from Km. 0.000 to Km. 31.300 Pkg-1,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,08/2021,06/2023,06/2025,05/2027,809.51,966.99,670.85,68.2,69.38,157.48,19.45,23,50,50,critical,High Risk (Critical),-1.18
1454,618810,4L of existing Beas Baba Bakala - Dera Baba Nanak Section from start of Batala Bypass till intersection with Ajnala Gurdaspur Highway NH 354 near Dera Baba Nanak from Km. 31.300 to Km. 69.100 with Additional batala Bypass Pkg-II,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,10/2021,06/2023,06/2025,03/2027,1003.38,993.6,800.86,80.9,80.6,-9.78,-0.97,21,25,75,delayed,Watchlist (Amber),0.3
1455,618906,4L of Amritsar-Ghoman - Tanda - Una Section from Km 8.270 to Km 54.000 of NH- 503A Package-I,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,12/2020,06/2022,06/2024,03/2027,857.91,1443.47,772.91,68.9,53.55,585.56,68.25,33,65,35,critical,High Risk (Critical),15.35
1456,619099,6L Amritsar-Bathinda Greenfield section from Jn. with Moga Jalandhar road NH-703 near Dharamkot to Jn. with Bhagta Bhai Ka-Bhadaur Road near Dyalpura Bhai Ka from km 39.000 to km 93.000 of NH-754A Pkg-2,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,03/2021,06/2024,06/2026,06/2027,1801.37,2172.71,1268.39,66.53,58.38,371.34,20.61,12,35,65,delayed,Watchlist (Amber),8.15
1457,619105,6L Access Controlled Ludhiana-Bathinda Greenfield highway from Jn. with Moga- Barnala Road NH-703 near village Tallewal to Jn. with Delhi-Katra Expressway NE-5 near Ludhiana village Ballowal from Km 30.300 to Km 75.543 of NH-754AD Pkg-2,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,07/2021,09/2025,09/2027,09/2027,1555.13,1564.66,711.39,25.55,45.47,9.53,0.61,0,20,80,delayed,Watchlist (Amber),-19.92
1458,619200,Delhi-Amritsar-Katra Expressway Phase-I Spur-III from Junction with Amritsar- Jalandhar road NH-3 near Bhishambarpura to Junction with Amritsar-Anjala road NH- 354 near Amritsar Airport [Km 71000 to Km 99000 of Amritsar connectivity],NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,03/2021,11/2022,10/2024,10/2027,1641.75,1951.7,1364.2,33.85,69.9,309.95,18.88,36,70,30,critical,High Risk (Critical),-36.05
1459,619318,4/6L Greenfield Ludhiana Rupnagar highway from Jn. with NE-5 village near to ManewalLudhiana to Jn. with NH-205 near Bheora Village Rupnagar from Km. 0.00 to Km. 37.7 including spur to Kharar with Ludhiana bypass of NH-205K Pkg-1,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,05/2021,12/2022,12/2024,12/2027,1368.91,1382.48,533.33,15.31,38.58,13.57,0.99,36,45,55,critical,High Risk (Critical),-23.27
1460,617901,Widening of Pachpadra-Bagundi Section to 4 Lane from Km 73/60 to 95/70 of NH-25 on EPC mode in the state of Rajasthan.,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Rajasthan,01/2022,12/2022,12/2024,07/2026,194.88,194.88,55.29,98.58,28.37,0.0,0.0,19,25,75,delayed,Watchlist (Amber),70.21
1461,618011,Construction of 2 lane with paved shoulder for the work of Development of remaining sections of NH-325 Balotra to sanderao via Jalore to 2 lane with paved shoulder configuration by Construction of Byasses for town portions1 Asotra- Brahmdham bypass 2Siwana Bypass 3 Mokalsar Bypass 4 Major realignment at Kathadi 5 Major realignment at Bishangarh 6 Jalore Bypass 7 Ahore Town portion 8 Dujana Bypass in the state of Rajasthan on EPC Mode,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Rajasthan,12/2021,05/2022,05/2024,10/2026,411.44,411.44,85.69,92.77,20.83,0.0,0.0,29,25,75,critical,High Risk (Critical),71.94
1462,618069,Upgradation to Two-lane with paved shoulder of Hanumangarh to Kenchiyan section from Km 0.000existing chainage-Km 23.200 to Km 49.605existing chainage-Km 74.645 of NH-54 in the State of Rajasthan on EPC mode.,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Rajasthan,03/2022,10/2024,10/2026,10/2026,334.64,334.64,0.0,72.0,0.0,0.0,0.0,0,0,99,on-track,On Track (Green),72.0
1463,618092,Up-gradation to 2 lane with paved shoulder from Neechli Oden Nathdwara at Design Km 88.800 existing km 55.95 to Bhatewar at Design Km 142.028 existing km 0.00 of NH-162E in the State of Rajasthan on EPC mode.,MoRTH,Ministry of Road Transport & Highways,Roads & Highways,Rajasthan,02/2023,10/2024,10/2026,10/2026,606.61,606.61,304.62,63.52,50.22,0.0,0.0,0,0,99,on-track,On Track (Green),13.3
